Station,Drainage,State,County,Quad,Reach,RM_Start,Locality,UTM_Zone,UTM_Easting,UTM_Northing,Date Collected,year,month,Sampling_Period,Secchi_Depth,Salinity_Min,Temp_Min,Air_Temp_Min,DO_Min,Conductivity_True,Conductivity_Specific,pH_Min,Station+Haul,Haul,Depletion #,Habitat,Debris?,Gear,Electrofishing?,Closed?,Effort_m^2,NelsonNum,Family,Genus,Species,Species_Codes,"Length (SL,mm)",SumOfSPEC,SumOfREL,SumOfLarval,Stage,AgeClass,VIE Colors,VIE Locations,Projects
RKD19-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/3/2019,2019,10,201910,36,0.25,,,9.76,534,518,11.08,RKD19-141-2,2,,MCRU,,regular,,,31.75,76,Cyprinidae,Hybognathus,amarus,HYBAMA,47,1,1,,,0,,,1
RKD19-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/3/2019,2019,10,201910,36,0.25,,,9.76,534,518,11.08,RKD19-141-2,2,,MCRU,,regular,,,31.75,76,Cyprinidae,Hybognathus,amarus,HYBAMA,49,1,1,,,0,,,1
RKD19-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/3/2019,2019,10,201910,36,0.25,,,9.76,534,518,11.08,RKD19-141-2,2,,MCRU,,regular,,,31.75,76,Cyprinidae,Hybognathus,amarus,HYBAMA,50,2,2,,,0,,,1
RKD19-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/3/2019,2019,10,201910,36,0.25,,,9.76,534,518,11.08,RKD19-141-2,2,,MCRU,,regular,,,31.75,76,Cyprinidae,Hybognathus,amarus,HYBAMA,52,1,1,,,0,,,1
RKD19-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/3/2019,2019,10,201910,36,0.25,,,9.76,534,518,11.08,RKD19-141-2,2,,MCRU,,regular,,,31.75,76,Cyprinidae,Hybognathus,amarus,HYBAMA,54,1,1,,,0,,,1
RKD19-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/3/2019,2019,10,201910,36,0.25,,,9.76,534,518,11.08,RKD19-141-2,2,,MCRU,,regular,,,31.75,76,Cyprinidae,Hybognathus,amarus,HYBAMA,55,1,1,,,0,,,1
RKD19-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/3/2019,2019,10,201910,36,0.25,,,9.76,534,518,11.08,RKD19-141-2,2,,MCRU,,regular,,,31.75,76,Cyprinidae,Hybognathus,amarus,HYBAMA,56,1,1,,,0,,,1
RKD19-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/3/2019,2019,10,201910,36,0.25,,,9.76,534,518,11.08,RKD19-141-2,2,,MCRU,,regular,,,31.75,76,Cyprinidae,Hybognathus,amarus,HYBAMA,57,1,1,,,0,,,1
RKD19-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/3/2019,2019,10,201910,36,0.25,,,9.76,534,518,11.08,RKD19-141-2,2,,MCRU,,regular,,,31.75,93,Ictaluridae,Ictalurus,punctatus,ICTPUN,,1,1,,,,,,1
RKD19-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/3/2019,2019,10,201910,36,0.25,,,9.76,534,518,11.08,RKD19-141-3,3,,MCRU,,regular,,,30,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,1,1,,,,,,1
RKD19-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/3/2019,2019,10,201910,36,0.25,,,9.76,534,518,11.08,RKD19-141-4,4,,MCRU,,regular,,,29.75,,,,,NO FISH,,,,,,,,,1
RKD19-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/3/2019,2019,10,201910,36,0.25,,,9.76,534,518,11.08,RKD19-141-5,5,,SCSHRU,,regular,,,32.5,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,2,2,,,,,,1
RKD19-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/3/2019,2019,10,201910,36,0.25,,,9.76,534,518,11.08,RKD19-141-6,6,,MCPLPO,,regular,,,20.25,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,11,11,,,,,,1
RKD19-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/3/2019,2019,10,201910,36,0.25,,,9.76,534,518,11.08,RKD19-141-6,6,,MCPLPO,,regular,,,20.25,76,Cyprinidae,Hybognathus,amarus,HYBAMA,41,1,1,,,0,,,1
RKD19-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/3/2019,2019,10,201910,36,0.25,,,9.76,534,518,11.08,RKD19-141-6,6,,MCPLPO,,regular,,,20.25,76,Cyprinidae,Hybognathus,amarus,HYBAMA,49,2,2,,,0,,,1
RKD19-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/3/2019,2019,10,201910,36,0.25,,,9.76,534,518,11.08,RKD19-141-7,7,,MCPO,,regular,,,17.5,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,7,7,,,,,,1
RKD19-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/3/2019,2019,10,201910,36,0.25,,,9.76,534,518,11.08,RKD19-141-7,7,,MCPO,,regular,,,17.5,76,Cyprinidae,Hybognathus,amarus,HYBAMA,33,1,1,,,0,,,1
RKD19-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/3/2019,2019,10,201910,36,0.25,,,9.76,534,518,11.08,RKD19-141-7,7,,MCPO,,regular,,,17.5,76,Cyprinidae,Hybognathus,amarus,HYBAMA,34,1,1,,,0,,,1
RKD19-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/3/2019,2019,10,201910,36,0.25,,,9.76,534,518,11.08,RKD19-141-7,7,,MCPO,,regular,,,17.5,76,Cyprinidae,Hybognathus,amarus,HYBAMA,35,1,1,,,0,,,1
RKD19-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/3/2019,2019,10,201910,36,0.25,,,9.76,534,518,11.08,RKD19-141-8,8,,MCSHPO,,regular,,,20.25,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,37,37,,,,,,1
RKD19-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/3/2019,2019,10,201910,36,0.25,,,9.76,534,518,11.08,RKD19-141-8,8,,MCSHPO,,regular,,,20.25,76,Cyprinidae,Hybognathus,amarus,HYBAMA,33,1,1,,,0,,,1
RKD19-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/3/2019,2019,10,201910,36,0.25,,,9.76,534,518,11.08,RKD19-141-8,8,,MCSHPO,,regular,,,20.25,212,Poeciliidae,Gambusia,affinis,GAMAFF,,1,1,,,,,,1
RKD19-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/3/2019,2019,10,201910,36,0.25,,,9.76,534,518,11.08,RKD19-141-9,9,,MCSHRU,,regular,,,29.25,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,26,26,,,,,,1
RKD19-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/3/2019,2019,10,201910,36,0.25,,,9.76,534,518,11.08,RKD19-141-9,9,,MCSHRU,,regular,,,29.25,76,Cyprinidae,Hybognathus,amarus,HYBAMA,43,1,1,,,0,,,1
RKD19-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/3/2019,2019,10,201910,36,0.25,,,9.76,534,518,11.08,RKD19-141-9,9,,MCSHRU,,regular,,,29.25,93,Ictaluridae,Ictalurus,punctatus,ICTPUN,,2,2,,,,,,1
RKD19-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/3/2019,2019,10,201910,36,0.25,,,9.76,534,518,11.08,RKD19-141-10,10,,MCSHRU,,regular,,,30.75,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,3,3,,,,,,1
RKD19-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/3/2019,2019,10,201910,36,0.25,,,9.76,534,518,11.08,RKD19-141-11,11,,MCSHRU,,regular,,,32,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,3,3,,,,,,1
RKD19-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/3/2019,2019,10,201910,36,0.25,,,9.76,534,518,11.08,RKD19-141-12,12,,MCPLPO,,regular,,,15.75,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,23,23,,,,,,1
RKD19-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/3/2019,2019,10,201910,36,0.25,,,9.76,534,518,11.08,RKD19-141-13,13,,MCSHPO,,regular,,,19.25,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,13,13,,,,,,1
RKD19-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/3/2019,2019,10,201910,36,0.25,,,9.76,534,518,11.08,RKD19-141-14,14,,MCSHRU,,regular,,,30.5,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,3,3,,,,,,1
RKD19-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/3/2019,2019,10,201910,36,0.25,,,9.76,534,518,11.08,RKD19-141-14,14,,MCSHRU,,regular,,,30.5,76,Cyprinidae,Hybognathus,amarus,HYBAMA,51,1,1,,,0,,,1
RKD19-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/3/2019,2019,10,201910,36,0.25,,,9.76,534,518,11.08,RKD19-141-14,14,,MCSHRU,,regular,,,30.5,76,Cyprinidae,Hybognathus,amarus,HYBAMA,53,1,1,,,0,,,1
RKD19-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/3/2019,2019,10,201910,36,0.25,,,9.76,534,518,11.08,RKD19-141-14,14,,MCSHRU,,regular,,,30.5,93,Ictaluridae,Ictalurus,punctatus,ICTPUN,,1,1,,,,,,1
RKD19-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/3/2019,2019,10,201910,36,0.25,,,9.76,534,518,11.08,RKD19-141-15,15,,MCSHRU,,regular,,,31.5,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,1,1,,,,,,1
RKD19-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/3/2019,2019,10,201910,36,0.25,,,9.76,534,518,11.08,RKD19-141-15,15,,MCSHRU,,regular,,,31.5,76,Cyprinidae,Hybognathus,amarus,HYBAMA,42,1,1,,,0,,,1
RKD19-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/3/2019,2019,10,201910,36,0.25,,,9.76,534,518,11.08,RKD19-141-16,16,,BW,,regular,,,21.25,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,2,2,,,,,,1
RKD19-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/3/2019,2019,10,201910,36,0.25,,,9.76,534,518,11.08,RKD19-141-16,16,,BW,,regular,,,21.25,212,Poeciliidae,Gambusia,affinis,GAMAFF,,5,5,,,,,,1
RKD19-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/3/2019,2019,10,201910,36,0.25,,,9.76,534,518,11.08,RKD19-141-17,17,,MCSHRU,,regular,,,29.5,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,29,29,,,,,,1
RKD19-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/3/2019,2019,10,201910,36,0.25,,,9.76,534,518,11.08,RKD19-141-17,17,,MCSHRU,,regular,,,29.5,212,Poeciliidae,Gambusia,affinis,GAMAFF,,2,2,,,,,,1
RKD19-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/3/2019,2019,10,201910,36,0.25,,,9.76,534,518,11.08,RKD19-141-18,18,,MCSHRU,,regular,,,32.5,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,14,14,,,,,,1
RKD19-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/3/2019,2019,10,201910,36,0.25,,,9.76,534,518,11.08,RKD19-141-18,18,,MCSHRU,,regular,,,32.5,93,Ictaluridae,Ictalurus,punctatus,ICTPUN,,1,1,,,,,,1
RKD19-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/3/2019,2019,10,201910,36,0.25,,,9.76,534,518,11.08,RKD19-141-19,19,,BW,,larval,,,4,212,Poeciliidae,Gambusia,affinis,GAMAFF,,6,6,,,,,,1
RKD19-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/3/2019,2019,10,201910,36,0.25,,,9.76,534,518,11.08,RKD19-141-20,20,,MCSHPO,,larval,,,5.2,,,,,NO FISH,,,,,,,,,1
RKD19-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/3/2019,2019,10,201910,30,0.23,,,9.62,405,467,10.81,RKD19-142-1,1,,BW,,regular,,,22,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,1,1,,,,,,1
RKD19-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/3/2019,2019,10,201910,30,0.23,,,9.62,405,467,10.81,RKD19-142-1,1,,BW,,regular,,,22,212,Poeciliidae,Gambusia,affinis,GAMAFF,,5,5,,,,,,1
RKD19-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/3/2019,2019,10,201910,30,0.23,,,9.62,405,467,10.81,RKD19-142-2,2,,BW,,regular,,,18.5,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,3,3,,,,,,1
RKD19-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/3/2019,2019,10,201910,30,0.23,,,9.62,405,467,10.81,RKD19-142-2,2,,BW,,regular,,,18.5,76,Cyprinidae,Pimephales,promelas,PIMPRO,,11,11,,,,,,1
RKD19-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/3/2019,2019,10,201910,30,0.23,,,9.62,405,467,10.81,RKD19-142-2,2,,BW,,regular,,,18.5,212,Poeciliidae,Gambusia,affinis,GAMAFF,,23,23,,,,,,1
RKD19-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/3/2019,2019,10,201910,30,0.23,,,9.62,405,467,10.81,RKD19-142-3,3,,MCRI,,regular,,,23.5,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,6,6,,,,,,1
RKD19-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/3/2019,2019,10,201910,30,0.23,,,9.62,405,467,10.81,RKD19-142-3,3,,MCRI,,regular,,,23.5,76,Cyprinidae,Platygobio,gracilis,PLAGRA,,1,1,,,,,,1
RKD19-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/3/2019,2019,10,201910,30,0.23,,,9.62,405,467,10.81,RKD19-142-4,4,,MCPLPO,,regular,,,25,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,55,55,,,,,,1
RKD19-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/3/2019,2019,10,201910,30,0.23,,,9.62,405,467,10.81,RKD19-142-5,5,,MCRU,,regular,,,30.75,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,29,29,,,,,,1
RKD19-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/3/2019,2019,10,201910,30,0.23,,,9.62,405,467,10.81,RKD19-142-5,5,,MCRU,,regular,,,30.75,76,Cyprinidae,Hybognathus,amarus,HYBAMA,54,1,1,,,0,,,1
RKD19-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/3/2019,2019,10,201910,30,0.23,,,9.62,405,467,10.81,RKD19-142-5,5,,MCRU,,regular,,,30.75,76,Cyprinidae,Hybognathus,amarus,HYBAMA,56,1,1,,,0,,,1
RKD19-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/3/2019,2019,10,201910,30,0.23,,,9.62,405,467,10.81,RKD19-142-5,5,,MCRU,,regular,,,30.75,93,Ictaluridae,Ictalurus,punctatus,ICTPUN,,1,1,,,,,,1
RKD19-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/3/2019,2019,10,201910,30,0.23,,,9.62,405,467,10.81,RKD19-142-6,6,,MCRU,,regular,,,30.5,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,1,1,,,,,,1
RKD19-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/3/2019,2019,10,201910,30,0.23,,,9.62,405,467,10.81,RKD19-142-6,6,,MCRU,,regular,,,30.5,93,Ictaluridae,Ictalurus,punctatus,ICTPUN,,1,1,,,,,,1
RKD19-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/3/2019,2019,10,201910,30,0.23,,,9.62,405,467,10.81,RKD19-142-7,7,,MCRU,,regular,,,32,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,1,1,,,,,,1
RKD19-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/3/2019,2019,10,201910,30,0.23,,,9.62,405,467,10.81,RKD19-142-7,7,,MCRU,,regular,,,32,76,Cyprinidae,Hybognathus,amarus,HYBAMA,52,1,1,,,0,,,1
RKD19-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/3/2019,2019,10,201910,30,0.23,,,9.62,405,467,10.81,RKD19-142-7,7,,MCRU,,regular,,,32,76,Cyprinidae,Hybognathus,amarus,HYBAMA,55,1,1,,,0,,,1
RKD19-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/3/2019,2019,10,201910,30,0.23,,,9.62,405,467,10.81,RKD19-142-8,8,,MCSHRU,,regular,,,31.25,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,2,2,,,,,,1
RKD19-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/3/2019,2019,10,201910,30,0.23,,,9.62,405,467,10.81,RKD19-142-8,8,,MCSHRU,,regular,,,31.25,93,Ictaluridae,Ictalurus,punctatus,ICTPUN,,2,2,,,,,,1
RKD19-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/3/2019,2019,10,201910,30,0.23,,,9.62,405,467,10.81,RKD19-142-9,9,,MCSHRU,,regular,,,28.75,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,1,1,,,,,,1
RKD19-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/3/2019,2019,10,201910,30,0.23,,,9.62,405,467,10.81,RKD19-142-10,10,,MCPLPO,,regular,,,20.75,,,,,NO FISH,,,,,,,,,1
RKD19-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/3/2019,2019,10,201910,30,0.23,,,9.62,405,467,10.81,RKD19-142-11,11,,MCRU,,regular,,,33.25,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,1,1,,,,,,1
RKD19-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/3/2019,2019,10,201910,30,0.23,,,9.62,405,467,10.81,RKD19-142-12,12,,MCSHPO,,regular,,,22.75,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,7,7,,,,,,1
RKD19-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/3/2019,2019,10,201910,30,0.23,,,9.62,405,467,10.81,RKD19-142-13,13,,MCSHRU,,regular,,,32,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,4,4,,,,,,1
RKD19-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/3/2019,2019,10,201910,30,0.23,,,9.62,405,467,10.81,RKD19-142-14,14,,SCSHRU,,regular,,,29.25,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,2,2,,,,,,1
RKD19-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/3/2019,2019,10,201910,30,0.23,,,9.62,405,467,10.81,RKD19-142-14,14,,SCSHRU,,regular,,,29.25,93,Ictaluridae,Ameiurus,natalis,AMENAT,,1,1,,,,,,1
